[160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-112, -75, -124, 57, -64, 87, -51, 83, 25, -31, 12, -115, 106, -27, 75, -62]
[161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-92, 70, 76, 49, -8, 126, -72, -18, -118, -4, 48, 125, -79, 100, -44, 110]
[162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [30, 98, -68, -31, 73, 72, 44, 36, 12, 62, -121, -95, 36, -36, -32, -49]
[163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [50, 66, -101, -6, 80, -30, -40, 118, 82, -117, -53, 70, 38, -45, -7, 113]
[164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-87, -73, 88, 119, 116, -30, 12, 32, -77, -113, 7, 22, 74, -2, 111, -88]
[165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [14, 116, 95, -91, -45, -71, -23, -117, -102, -44, -33, 126, -55, -7, -19, -26]
[166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-47, -78, -31, 44, 30, 104, 37, 108, -127, -27, 71, -71, -106, 115, 68, -78]
[167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-17, 5, 84, 11, -2, 120, 12, -60, -103, -11, -80, -78, -62, 125, 117, 65]
[168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-33, -94, -71, 53, 55, -101, -26, 61, 19, -128, -19, 125, -92, 88, -39, 68]
[169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [125, 50, 54, -4, -125, -104, 127, 75, 69, 19, 78, 54, -37, -71, -34, -74]
[170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [52, 101, -73, -42, 56, 44, -17, 5, 44, 91, 2, 54, -112, -91, 126, -110]
[171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [34, -120, 62, -68, 50, 4, 18, 78, 101, 118, 81, -78, 43, -72, -62, -26]
[172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [23, -99, -11, -48, -103, -88, -7, -110, -44, 3, 115, 57, 87, 28, 105, 109]
[173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-18, -90, 13, 65, 69, 92, 69, 64, 79, -74, -103, 103, -75, -122, 27, 62]
[174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-9, 13, -25, -123, -106, 20, -46, 103, -111, 12, -45, -12, -39, -100, 72, -106]
[175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-84, 122, 35, -88, 106, 56, 97, -98, 35, -14, 85, 16, 114, 22, -35, 115]
[176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [96, -121, 127, -37, -12, 3, -49, -79, -28, 80, 73, -96, 116, -97, -36, -72]
[177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [58, 16, -16, 5, -111, 57, 70, -79, -100, -103, 1, 79, 30, -77, 120, 47]
[178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-15, 15, 53, 101, 60, -77, -15, -53, 15, -37, -25, -101, 78, -2, -88, -36]
[179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-29, 105, -67, -62, 39, 37, -110, -61, -31, 58, -7, -127, 96, -118, 106, -61]
[180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [117, -108, -14, 93, -10, 109, -65, -117, -82, -23, -98, 63, 6, 97, 22, 33]
[181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [96, -113, -105, -50, -89, 109, -61, 63, -110, 67, 111, -92, 64, 51, -44, 62]
[182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-34, 25, -33, -93, 126, 21, -78, -95, 8, -116, 33, 64, -111, 54, -9, 11]
[183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-9, -13, 12, 102, -94, -35, -56, -55, -34, 16, -42, -78, 68, 82, -80, 103]
[184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [93, 73, -89, 83, 87, -67, -71, -20, -124, -82, -11, 54, 25, 95, 43, -101]
[185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-56, -13, 105, -110, -68, 86, -3, 25, -123, -119, -124, 118, 7, 22, -63, 111]
[186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-70, 80, -14, -88, 37, 55, -101, -60, -4, 120, 23, -36, -119, 15, -80, 53]
[187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-72, 22, -87, 50, 33, 1, 52, -7, -18, 13, 37, 36, -104, -92, 17, 73]
[188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [105, 30, -38, 33, 50, 93, 16, 114, 15, -102, 48, -59, -88, -43, 68, 28]
[189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-19, -3, 25, 34, -67, 49, -59, 34, -105, 101, -50, -22, 29, 16, 110, 64]
[190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-111, 12, -118, -20, 94, -125, -74, -12, -27, 55, -2, -21, 109, -16, 19, -19]
[191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [8, 54, 2, 39, -105, -125, -103, -119, -85, 72, -76, -81, 16, -3, -85, -104]
[192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-90, 120, 4, 90, -61, 79, -74, -82, -50, 50, -32, -95, -95, 86, -7, -73]
[193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [58, 114, -89, -72, 98, 22, -3, 102, 127, 100, -34, 53, -72, 106, -121, -99]
[194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [14, -23, 85, 58, 59, -56, -41, 124, -111, -79, -12, -108, -97, 118, 82, -103]
[195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [110, 50, 99, -70, -107, -96, 101, -97, 9, -36, 60, 28, 93, -69, -90, 105]
[196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-70, -111, 66, 9, 70, 1, -78, -65, -73, -91, -127, 36, -67, -40, -43, 107]
[197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [44, 6, 85, 120, -119, -97, 6, 39, 53, 95, 27, -65, 66, 74, -67, 11]
[198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [107, -18, -5, -7, 122, 102, 1, 11, 93, 0, 104, 13, -95, 63, 93, -63]
[199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-122, 33, 60, -75, 85, 95, 83, 109, 103, 111, 121, 69, -10, 45, 13, -84]
[200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-86, 87, -60, 16, -101, -75, 123, -98, 14, -26, -104, 54, -64, 15, 65, 16]
[201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [35, 102, 67, -76, -58, 46, 47, 21, -119, 45, -127, 85, -57, 40, 102, 77]
[202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-65, 111, 96, -36, -76, 127, 29, -60, 1, -17, -20, -34, -124, 95, -41, -79]
[203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-20, 27, 110, 56, -124, -7, -101, -41, 41, -104, 94, -97, 44, 7, -96, -42]
[204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-79, 113, 103, -118, -49, 49, 74, 11, -22, 74, 30, 75, 49, -35, -7, 107]
[205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [82, 89, -81, 61, 80, 65, -101, 113, 126, -126, 56, -78, -26, 3, -112, -98]
[206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [125, 33, 121, 59, 52, -107, -48, 3, 126, -97, 117, 119, 77, -114, 25, -3]
[207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-28, 30, -33, 4, 99, 73, 0, 22, 0, 75, 43, -7, 76, -120, 34, -4]
[208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-74, 55, 29, -63, 106, -32, 18, 73, 47, 106, 117, 10, 84, -63, 76, 123]
[209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-80, 106, -102, -73, 73, 101, -121, -29, -72, -124, 115, 58, 25, 117, -40, -80]
[210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-79, 103, 119, -53, 92, -95, 68, 38, -21, -35, 123, -57, 74, -75, 1, 0]
[211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-21, 61, -56, 16, -42, 32, -80, 4, 102, 11, 75, -95, 4, 114, 44, -102]
[212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [90, -83, 92, 116, 121, 67, -66, -111, -73, 6, 38, 107, 61, -48, -15, -73]
[213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-111, 72, 9, 72, -61, 2, 26, 106, -30, -59, -19, 118, 56, 94, 11, 16]
[214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [112, -72, 65, -68, 20, 101, -84, -23, -115, -42, -105, -20, 92, 118, 82, 108]
[215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [44, -24, 5, 114, 62, 66, 52, -93, -83, -18, -71, -44, -52, 100, -20, 24]
[216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-10, 59, 70, 56, -83, 92, 108, -29, 87, 115, 40, -75, 41, 73, 101, -118]
[217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [64, 90, -73, -109, -125, -74, -104, -12, -86, 80, 63, 16, -114, 5, -123, -73]
[218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-116, -6, 107, 113, -86, -82, -22, -104, -59, 2, -120, 85, 100, -49, 96, -23]
[219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [97, -22, 81, -56, 125, -8, -103, -110, 126, -18, 73, -51, 119, 60, 94, -103]
[220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-46, -103, -23, -121, 87, -21, -121, -41, -52, 19, 79, 45, 123, -24, 26, -30]
[221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [1, 51, -75, 70, 14, 43, 62, 13, -23, -78, 42, -83, 58, 46, -56, 109]
[222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-27, 101, 86, 9, -80, -33, 115, -74, -76, 49, -111, -57, -28, 8, 98, -21]
[223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-4, -60, -10, -44, 102, -17, -36, 66, 70, 47, 45, 77, 101, 98, 7, -127]
[224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [56, 88, -119, 30, -120, -97, -87, -118, -95, -46, 105, -112, -102, -101, -111, -116]
[225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [118, -63, 4, -8, 46, 31, 1, -109, -95, 19, -112, 81, 33, 25, -72, -84]
[226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [8, -101, 57, 74, 94, 93, 118, 50, 44, 37, 68, -97, -84, 36, 101, -43]
[227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [96, -31, -9, 91, 52, -119, 47, -97, 51, -8, 23, 69, 0, 8, 100, 31]
[228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-36, -2, 24, -8, -118, -54, 111, -19, 22, 78, 111, 123, -35, 82, 97, 97]
[229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [19, -38, 90, -18, -105, 111, 100, 55, 78, 87, -19, 40, -118, 24, 50, 72]
[230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-60, -31, 106, 27, 54, 13, -51, -72, 40, 14, -72, -15, -124, -102, -52, -27]
[231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [29, 49, -12, 126, 110, 45, -127, 28, -77, 37, 75, 98, 91, 8, 39, 116]
[232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-108, -49, 57, 14, 40, -107, -125, 57, -9, 123, 65, 10, 111, -76, 98, -87]
[233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-101, 1, -82, 43, -21, -61, 103, 2, 63, -60, -27, -99, -106, -28, 49, -80]
[234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [83, -81, 6, 101, -30, 58, 100, -72, 75, -51, -76, 85, -90, 96, -10, -61]
[235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [115, -122, -59, -118, 59, 34, -84, -108, -120, -97, -33, 7, 77, -52, -24, -114]
[236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [16, 9, -22, -3, 80, -95, -9, 92, -107, 45, -12, -78, -2, -60, -9, -41]
[237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-25, -89, -51, 49, -114, 116, 14, -39, 120, 104, 56, 84, -49, -2, 87, 105]
[238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [65, -127, 103, -26, -108, -65, -36, -7, 110, -90, -78, -109, 13, -71, -11, -81]
[239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [124, -20, 77, 73, -72, 127, -5, -123, -98, -93, -94, -106, -57, -118, 65, -58]
[240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-104, 89, 6, 44, 98, 103, -18, -49, -24, -69, 22, 94, 127, -13, 4, 39]
[241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [67, 66, 90, 108, 30, -81, -16, -104, 112, 34, 81, -57, -80, -28, -25, 2]
[242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-9, -26, 63, 34, -93, 84, 30, 29, -41, -104, -107, -7, 19, 99, 106, -93]
[243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-96, -49, -126, -61, -110, -15, -65, -63, 27, -92, -39, -92, -82, 59, -65, -103]
[244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [118, -74, -54, -30, 72, -2, -39, 114, 35, 117, -72, -82, -82, -54, -90, 38]
[245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-53, -53, -73, -88, 19, -26, -8, 45, -5, -67, -43, 120, -45, 101, -121, -121]
[246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [30, 63, -110, 89, -64, -95, 47, 110, 84, -72, 123, 119, -1, -12, 24, -52]
[247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [37, -119, -26, 50, 50, -90, -102, 21, 2, -46, 87, -85, 59, 105, 2, -98]
[248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [75, 84, 73, -96, -35, 111, -26, -43, 25, -19, 92, 18, -65, -79, 0, -29]
[249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-114, 70, 98, 122, -6, -110, -54, 12, 111, -64, -107, 106, -64, 57, 110, 46]
[250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-13, 78, 51, -101, -64, -107, -62, 94, 125, -119, 31, -93, -20, -1, -37, 56]
[251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-4, 30, -29, 56, -32, 69, 105, 6, 83, 97, 67, 18, 52, -12, -80, 75]
[252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [65, 126, 22, -36, 22, 54, -89, 31, 50, 84, 56, -75, 14, 13, 35, 39]
[253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [101, -27, -124, 14, -45, 28, 112, 127, -65, 41, 34, 0, -8, -110, 44, 15]
[254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [-68, 107, -66, 27, 113, 25, 23, 28, -108, -112, 122, 63, 122, 111, 61, -87]
[255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0] >>>>> [17, 0, -86, 24, -17, -27, -57, -9, -83, -83, -77, -85, 80, -50, 33, -46]
